inspectiondate,class
2013-05-23,B
2013-05-23,B
2013-05-23,B
2013-05-23,B
2013-05-23,C
2013-05-23,A
2013-05-23,A
2013-05-24,C
2013-05-24,B
2013-05-24,B
2013-06-02,B
2013-06-02,B
2013-06-02,B
2013-06-02,B
2013-06-02,B
2013-06-02,B
2013-06-02,B
2013-06-02,C
2013-06-02,A
2013-06-02,A
2013-06-02,B
2013-05-31,C
2013-06-06,C
2013-06-07,C
2013-06-13,C
2013-06-14,C
2013-06-14,B
2013-06-14,B
2013-06-14,B
2013-06-14,C
2013-06-14,B
2013-06-14,B
2013-06-17,A
2013-06-29,A
2013-06-29,B
2013-06-29,C
2013-06-29,B
2013-06-29,B
2013-06-29,C
2013-06-29,A
2013-07-13,C
2013-07-13,B
2013-07-31,C
2013-07-31,B
2013-07-31,C
2013-07-31,B
2013-08-20,B
2013-08-20,B
2013-08-25,C
2013-08-27,B
2013-08-27,B
2013-08-27,A
2013-08-27,B
2013-08-27,B
2013-09-27,A
2013-09-27,B
2013-09-27,B
2017-08-18,B
2017-08-18,B
2017-08-18,B
2017-08-18,B
2017-08-18,A
2017-08-18,B
2017-08-18,B
2018-03-10,B
2018-03-10,B
2018-03-10,B
2018-03-10,B
2017-08-18,B
2017-08-18,B
2017-08-18,C
2017-10-16,A
2017-08-18,B
2018-03-10,B
2014-04-29,B
2014-04-29,C
2014-04-29,C
2014-04-29,B
2014-04-29,B
2014-04-29,B
2014-04-29,C
2014-04-29,B
2014-04-29,A
2014-05-11,B
2014-05-11,B
2014-05-11,B
2014-05-11,A
2014-05-08,A
2014-06-18,B
2014-06-18,B
2014-06-18,B
2014-06-22,C
2014-06-22,C
2014-06-22,B
2014-06-22,A
2014-06-22,B
2014-07-02,B
2014-07-02,B
2014-07-02,B
2014-07-02,B
2014-07-02,B
2014-07-02,A
2014-07-29,B
2014-07-29,B
2014-10-19,B
2014-10-19,B
2014-10-19,B
2014-10-19,B
2014-12-09,C
2015-01-05,C
2015-01-05,B
2015-01-05,B
2015-01-05,B
2015-01-05,B
2015-01-05,B
2015-01-05,B
2015-01-05,B
2015-01-05,B
2015-01-05,B
2015-01-05,A
2015-01-05,B
2015-01-05,A
2015-02-05,B
2015-02-05,B
2015-02-25,B
2015-02-26,B
2015-02-26,B
2015-02-26,B
2015-02-26,C
2015-04-02,C
2015-04-02,B
2015-04-02,C
2015-04-02,B
2015-04-02,B
2015-05-18,B
2015-05-18,B
2015-05-18,B
2015-05-18,C
2015-05-18,B
2015-05-19,C
2015-05-19,C
2015-10-01,I
2015-11-06,C
2015-11-06,B
2015-11-06,B
2015-11-06,B
2015-11-06,B
2015-11-06,B
2015-11-06,B
2015-11-06,C
2015-12-16,B
2015-12-16,B
2015-12-16,B
2015-12-16,B
2016-03-24,B
2016-03-24,B
2016-04-12,C
2016-04-12,C
2016-04-12,B
2016-04-12,B
2016-04-12,B
2016-04-12,B
2016-04-12,C
2016-04-12,B
2016-04-12,B
2016-04-12,C
2016-04-12,B
2016-04-12,B
2016-05-05,C
2016-05-05,C
2016-05-05,C
2016-05-05,C
2016-05-05,C
2016-06-28,B
2016-07-05,C
2016-07-06,B
2016-08-28,C
2016-10-31,B
2016-10-31,B
2016-10-31,B
2016-10-31,A
2017-04-27,C
2017-04-27,C
2017-04-27,A
2017-05-22,B
2017-11-04,B
2017-05-24,C
2017-05-24,C
2017-05-24,C
2017-05-24,A
2017-05-24,C
2017-06-17,B
2017-06-17,B
2017-06-17,B
1999-04-12,B
2004-12-06,B
2004-12-06,B
2005-07-29,B
2007-06-27,B
2007-06-27,B
2007-06-27,A
2010-02-24,B
2010-06-06,B
2010-06-06,B
2010-06-06,B
2010-06-06,B
2010-12-03,B
2011-09-09,A
2011-09-09,B
2011-09-09,B
2011-09-09,B
2011-09-09,A
2011-09-09,C
2011-09-09,C
2011-09-09,B
2011-09-09,A
2011-09-09,B
2011-09-09,B
2011-09-09,A
2011-09-09,B
2011-09-09,C
2011-09-09,A
2011-09-13,B
2011-09-16,B
2011-09-16,B
2011-09-16,B
2011-09-16,B
2011-09-16,B
2011-09-16,B
2011-09-09,A
2011-09-09,A
2011-09-13,A
2012-02-05,B
2012-02-10,B
2012-02-10,B
2012-02-10,B
2012-02-10,B
2012-08-13,B
2012-08-13,B
2012-08-16,B
2012-08-17,A
2012-08-17,B
2012-08-17,A
2012-08-23,A
2012-08-23,A
2012-10-01,B
2012-10-01,B
2012-10-01,B
2012-10-01,B
2012-10-01,B
2013-07-10,B
2018-02-14,B
2018-02-14,B
2014-04-29,B
2014-04-29,C
2014-04-29,C
2014-05-08,C
2017-08-01,A
2017-08-01,A
2017-08-01,A
2004-12-06,B
2005-08-08,C
2005-07-29,C
2006-11-15,B
2006-12-20,B
2007-06-19,B
2007-06-21,B
2007-06-21,B
2007-06-21,B
2007-06-19,A
2009-01-28,A
2009-03-04,C
2009-03-04,C
2010-06-06,B
2010-06-06,B
2010-06-06,B
2010-06-06,B
2010-06-06,A
2010-06-06,B
2010-06-06,B
2010-06-06,B
2010-06-06,B
2011-09-09,C
2011-09-09,C
2011-09-09,C
2011-09-13,B
2011-09-13,B
2011-09-13,B
2011-09-13,B
2011-09-13,B
2011-09-13,B
2011-09-13,B
2011-09-13,C
2011-09-16,B
2011-09-16,B
2011-09-16,B
2011-09-13,A
2012-02-05,B
2012-02-12,B
2012-02-12,B
2012-02-12,B
2012-02-12,A
2012-08-13,C
2012-08-13,B
2012-08-16,B
2012-08-16,B
2012-08-16,B
2012-08-17,B
2012-08-17,B
2012-08-17,B
2012-08-17,B
2012-08-17,B
2012-08-17,B
2012-08-23,B
2012-08-23,C
2012-08-23,B
2012-08-23,A
2012-08-23,B
2012-08-23,B
2012-08-23,B
2012-08-17,A
2013-07-10,B
2013-07-10,B
2017-04-27,B
2017-04-27,B
2017-04-27,B
2017-05-22,C
2017-11-04,B
2017-08-17,B
2017-08-17,B
2017-08-17,B
2017-12-08,B
2014-04-29,C
2014-04-29,C
2014-04-29,C
2014-05-11,C
2014-06-17,C
2014-06-17,C
2014-06-17,C
2014-06-17,C
2016-07-06,C
2016-08-28,C
2016-08-28,C
2012-02-05,C
2012-02-12,C
2012-08-17,C
2018-01-16,C
2018-01-16,C
2017-06-17,C
2017-11-04,B
2017-11-04,B
2016-07-05,A
2017-06-17,B
2017-06-17,A
2017-08-17,A
2017-11-04,B
2016-07-06,A
2017-10-26,B
2014-05-11,B
2015-01-05,B
2016-04-12,B
2016-07-05,A
2017-06-17,A
2017-06-17,B
2017-06-17,A
2017-08-17,B
2017-08-17,B
2018-02-14,C
2017-10-26,B
2017-10-26,B
2017-11-04,B
2017-11-04,B
2017-11-04,B
2017-11-04,A
2011-09-13,B
2011-09-13,B
2017-11-08,B
2010-06-06,B
2010-06-06,B
2011-09-13,B
2011-09-13,A
2011-09-13,A
2016-07-06,C
2017-04-27,A
2017-04-27,B
2017-04-27,B
2017-04-27,B
2017-04-27,A
2017-04-27,B
2017-04-27,A
2017-04-27,C
2017-04-27,A
2018-02-21,A
2018-02-21,A
2018-02-21,C
2018-02-21,B
2017-11-15,B
2017-11-15,C
2017-08-01,A
2017-08-01,A
2017-08-01,A
2017-11-04,C
2017-11-04,C
2018-02-14,B
2013-12-16,C
2013-12-16,C
2013-12-16,B
2013-12-16,C
2013-12-16,C
2013-12-19,B
2013-12-19,B
2013-12-19,A
2013-12-19,A
2013-12-19,B
2013-12-19,B
2013-12-19,B
2013-12-19,A
2014-05-12,B
2014-05-12,C
2014-05-12,C
2014-05-12,B
2014-07-01,B
2014-07-01,B
2014-07-01,B
2014-07-01,B
2014-07-01,A
2014-09-12,B
2014-09-12,B
2014-09-12,C
2014-09-23,B
2015-03-03,C
2015-03-03,C
2015-03-03,C
2015-03-03,B
2015-03-03,B
2015-03-03,B
2015-03-03,B
2015-03-03,B
2015-03-03,A
2015-03-10,B
2015-03-10,B
2015-03-10,C
2015-04-10,C
2015-04-10,B
2015-06-08,B
2015-08-13,C
2015-10-01,I
2016-03-04,B
2016-03-04,B
2016-12-07,B
2016-12-07,B
2016-12-07,B
2016-12-07,B
2016-12-07,B
2016-12-07,B
2016-12-07,B
2016-12-07,B
2016-12-07,B
2016-12-07,B
2017-01-23,B
2017-01-23,B
2017-01-23,C
2017-01-23,B
2017-01-23,B
2017-01-23,B
2017-01-23,A
2017-01-23,B
2017-01-23,B
2017-01-23,B
2017-01-23,A
2017-01-23,B
2017-04-04,B
1978-01-26,B
1999-10-02,C
1999-10-02,C
2003-10-29,B
2003-10-29,C
2003-10-29,C
2003-10-29,C
2003-10-29,C
2004-09-13,C
2004-09-13,C
2004-12-29,C
2004-12-08,C
2004-12-08,C
2004-12-08,C
2004-12-08,C
2004-12-08,C
2005-07-25,C
2005-07-25,C
2005-07-25,C
2005-07-25,C
2005-07-25,C
2006-01-20,B
2008-01-28,B
2009-02-19,C
2009-06-16,A
2009-08-11,A
2009-08-11,B
2010-04-24,B
2010-04-24,B
2010-05-04,B
2010-05-04,B
2011-01-20,B
2011-01-20,B
2013-12-16,C
2013-12-19,C
2014-01-28,B
2014-01-28,B
2014-01-28,C
1999-10-02,B
2004-12-19,B
2005-07-25,B
2008-05-22,B
2008-05-22,B
2008-05-22,B
2008-05-22,B
2008-05-22,B
2008-05-22,B
2008-09-05,A
2008-11-17,A
2008-11-17,A
2009-02-19,C
2009-02-19,C
2009-02-19,A
2009-02-19,A
2009-02-19,A
2009-02-19,A
2009-02-19,A
2009-06-18,B
2009-06-18,B
2009-09-10,B
2009-12-16,B
2009-12-16,B
2009-12-16,B
2009-12-16,B
2009-12-16,B
2009-12-16,B
2009-12-16,B
2009-12-16,B
2010-01-06,B
2010-01-06,B
2010-01-06,B
2010-01-06,B
2010-01-06,B
2010-01-06,A
2010-02-21,B
2010-02-21,B
2010-02-21,B
2010-02-21,B
2010-02-21,A
2010-02-21,B
2010-02-21,B
2010-02-21,A
2010-02-21,B
2010-02-21,B
2010-04-02,B
2010-04-02,A
2010-04-02,B
2010-04-02,B
2010-04-02,B
2010-04-02,B
2010-04-02,B
2010-04-02,A
2010-04-24,B
2010-04-24,B
2010-05-04,B
2010-05-04,B
2010-05-04,B
2010-05-04,A
2010-05-04,B
2010-05-04,B
2010-05-04,A
2010-05-04,A
2010-05-04,C
2010-05-04,B
2011-01-20,B
2011-01-20,A
2011-01-20,B
2017-08-21,B
2013-12-09,C
2013-12-19,C
2014-07-01,C
2017-11-06,I
2014-02-27,C
2015-02-21,C
2015-02-21,C
2015-03-17,C
2015-03-17,C
2015-03-17,B
2015-03-17,B
2015-04-10,B
2015-04-10,B
2015-04-10,A
2015-04-18,C
2018-06-06,C
2018-06-06,B
2018-06-06,B
2018-06-06,B
2015-05-20,A
2015-05-20,B
2015-09-21,C
2015-09-26,B
2015-09-26,B
2015-09-26,B
2015-10-01,I
2015-12-28,B
2016-04-08,A
2016-12-12,C
2016-12-12,C
2016-12-12,B
2016-12-12,B
2016-12-26,B
2016-12-26,B
2016-12-26,C
2017-02-21,A
2017-02-21,B
2017-02-21,B
2017-02-21,B
2017-02-21,A
2017-02-21,A
2018-03-27,C
2018-03-27,B
2018-03-27,B
2018-03-27,B
2006-05-31,C
2006-06-20,C
2006-06-20,C
2006-06-20,C
2006-06-20,C
2006-06-20,C
2006-12-11,C
2009-06-23,C
2014-02-27,C
2014-02-27,C
2014-02-27,A
2014-03-14,B
2014-03-14,B
2014-03-14,A
2014-05-07,C
2014-05-07,B
2014-05-07,B
1996-03-12,C
1996-05-24,C
1996-05-24,C
1996-05-24,C
1996-05-24,C
1996-05-24,C
2004-04-21,B
2004-12-08,B
2004-12-08,B
2004-12-08,B
2018-03-27,C
2005-06-02,B
2005-05-26,C
2005-05-26,C
2005-05-26,C
2005-06-18,B
2005-06-18,B
2005-06-18,B
2006-05-10,C
2006-05-10,C
2006-05-31,C
2006-05-31,C
2006-05-31,C
2007-08-02,B
2007-08-02,B
2008-09-11,B
2009-05-22,C
2009-06-23,B
2010-01-23,B
2010-01-23,B
2010-02-14,B
2010-02-14,B
2010-02-14,B
2010-02-14,B
2010-02-14,B
2010-02-14,B
2010-02-14,B
2010-02-14,B
2010-02-14,A
2010-02-14,B
2010-02-14,B
2010-02-14,B
2010-02-14,A
2010-02-14,B
2010-02-14,B
2010-02-14,B
2010-02-14,B
2010-02-14,A
2010-02-14,A
2010-02-14,A
2010-02-14,A
2010-02-14,A
2010-02-14,A
2010-02-14,A
2010-04-25,B
2010-04-25,B
2010-04-25,B
2010-04-25,B
2010-04-25,C
2010-04-25,B
2010-04-25,B
2010-04-25,B
2010-04-25,B
2010-04-25,A
2010-04-25,B
2010-04-25,B
2010-04-25,B
2010-08-25,B
2010-08-25,B
2010-08-25,A
2010-08-25,B
2010-08-25,A
2010-08-25,B
2010-08-25,B
2010-08-25,A
2010-08-25,B
2010-08-25,B
2010-08-25,B
2010-08-25,B
2010-08-25,A
2010-08-25,A
2010-08-25,A
2010-08-25,B
2010-08-25,B
2010-08-25,B
2010-08-25,B
2010-08-25,A
2010-08-25,A
2010-08-25,B
2010-08-25,B
2010-08-25,B
2010-08-25,B
2010-08-25,A
2010-08-25,A
2010-08-25,B
2010-08-25,B
2010-08-25,A
2010-08-25,B
2010-08-25,B
2010-08-25,B
2010-08-25,B
2010-08-25,B
2010-08-25,B
2010-08-25,B
2010-08-25,B
2010-08-25,B
2010-12-07,C
2010-12-07,C
2011-07-14,B
2011-07-21,C
2014-03-07,C
2014-03-14,C
2017-02-21,C
2017-10-10,B
2017-10-10,B
2018-03-27,C
2018-03-27,B
2018-03-27,B
2018-03-27,B
2018-03-27,B
2018-03-27,B
2018-03-27,B
2018-03-27,B
2018-03-27,B
2018-03-27,B
2014-09-16,B
2015-04-26,B
2015-07-27,A
2015-08-24,A
2015-08-25,B
2015-10-28,C
2018-03-21,A
2018-03-21,A
2016-01-03,A
2016-01-06,C
2016-01-06,B
2016-01-13,C
2016-10-19,B
2016-10-19,B
2017-06-05,A
2017-06-05,A
2017-07-10,B
2014-04-03,C
2014-05-06,B
2010-03-02,C
2017-06-05,B
2017-08-26,B
2015-07-27,C
2017-06-05,C
2017-12-21,A
2017-12-21,A
2017-12-21,B
2017-12-21,B
2017-12-21,B
2014-01-03,B
2014-01-03,B
2014-01-03,C
2014-03-26,C
2014-03-26,C
2014-03-26,C
2014-03-26,B
2014-03-26,C
2014-03-26,C
2014-03-26,C
2014-03-26,C
2014-06-02,B
2014-09-16,C
2014-09-16,C
2014-09-16,B
2014-09-16,B
2015-04-26,C
2015-04-26,B
2015-04-26,B
2015-04-26,B
2015-04-26,B
2015-04-26,C
2015-05-15,B
2015-05-28,C
2015-05-28,C
2015-06-02,C
2015-06-12,B
2015-06-12,B
2015-06-12,C
2015-07-27,B
2015-07-27,A
2015-07-27,B
2015-07-27,A
2015-07-27,B
2015-07-27,B
2015-07-27,B
2015-07-27,B
2015-07-27,B
2015-07-27,B
2015-07-27,B
2015-07-27,C
2015-07-27,B
2015-07-27,C
2015-08-10,B
2015-07-27,C
2015-08-10,B
2015-08-10,C
2015-08-10,C
2015-08-10,B
2015-08-10,B
2015-08-10,B
2015-08-24,B
2015-08-24,B
2015-08-24,B
2015-08-24,C
2015-08-24,B
2015-08-24,A
2015-08-24,C
2015-08-24,C
2015-08-24,A
2015-08-24,C
2015-08-25,C
2015-08-25,B
2015-08-25,B
2015-09-01,C
2015-09-01,B
2015-10-05,B
2015-10-08,A
2015-10-08,B
2015-10-08,B
2015-10-08,C
2015-10-08,A
2015-10-08,B
2015-10-08,A
2015-10-16,B
2015-10-16,B
2015-10-28,C
2015-10-28,B
2015-10-28,C
2015-10-28,A
2015-10-28,B
2015-10-28,B
2015-11-12,C
2016-01-03,B
2016-01-03,B
2016-01-06,C
2016-01-06,B
2016-01-06,C
2016-01-06,C
2016-01-06,C
2016-01-06,B
2016-01-06,C
2016-01-06,B
2016-01-06,C
2016-01-06,B
2016-01-06,C
2016-01-06,C
2016-01-06,B
2016-01-06,C
2016-01-06,C
2016-01-06,C
2016-01-06,C
2016-01-06,C
2016-01-06,B
2016-01-06,B
2016-01-06,B
2016-01-06,C
2016-01-06,C
2016-01-06,B
2016-01-06,C
2016-01-06,C
2016-01-06,B
2016-01-06,B
2016-01-06,B
2016-01-06,B
2016-01-06,C
2016-01-06,C
2016-01-08,A
2016-01-06,C
2016-01-06,C
2016-01-06,C
2016-01-06,C
2016-01-06,C
2016-01-13,C
2016-01-13,C
2016-01-06,A
2016-01-06,A
2016-01-06,A
2016-01-06,A
2016-01-06,A
2016-01-06,A
2016-01-06,A
2016-01-06,A
2016-01-06,A
2016-01-13,A
2016-03-23,C
2016-10-19,B
2016-10-19,A
2016-10-19,B
2016-10-19,A
2016-10-19,B
2016-10-19,B
2016-10-19,B
2016-10-19,B
2016-10-19,B
2016-10-19,A
2017-06-05,B
2017-06-05,B
2017-08-26,A
2017-08-26,A
2017-08-26,A
1992-09-10,B
1999-12-07,C
1999-12-07,C
1999-12-07,C
1999-12-07,C
1999-12-07,C
1999-12-07,C
1999-12-07,C
1999-12-07,C
2003-12-30,C
2003-12-30,C
2003-12-30,C
2004-12-01,C
2004-12-01,C
2004-12-01,C
2005-08-30,C
2005-08-30,C
2005-08-30,C
2005-08-30,C
2005-11-11,C
2005-11-11,C
2005-11-11,C
2005-11-11,C
2005-11-11,C
2006-05-04,C
2006-07-05,C
2006-07-05,C
2006-08-03,C
2006-08-03,C
2006-10-04,C
2006-12-12,C
2008-01-23,C
2008-04-07,B
2008-06-24,B
2008-06-24,B
2008-06-24,B
2008-06-24,B
2008-09-25,A
2010-05-09,A
2010-02-19,B
2010-02-19,B
2010-02-19,B
2010-02-19,B
2010-02-19,A
2010-03-15,B
2010-03-23,C
2010-04-10,C
2010-05-09,C
2010-05-09,A
2010-05-09,B
2010-05-09,B
2010-05-09,C
2010-05-09,B
2010-05-09,A
2012-10-31,C
2012-10-31,B
2012-10-31,B
2012-10-31,B
2013-01-15,C
2013-02-27,C
2013-02-27,B
2017-09-13,B
2017-09-13,A
2017-09-06,B
2017-09-06,B
2017-09-13,C
2017-09-29,I
2017-09-29,I
2015-05-15,A
2015-08-10,B
2015-12-05,C
2015-12-05,B
2016-01-08,B
2016-10-19,B
2016-10-19,B
2016-10-19,B
2016-10-19,C
2018-05-07,B
2018-05-07,B
2018-05-07,B
2018-05-07,B
2018-05-07,B
2018-02-13,C
2017-09-13,B
2018-02-13,B
2018-02-13,C
2018-02-13,B
2018-02-13,C
2017-09-06,B
2015-08-10,B
2015-08-10,B
2015-08-10,B
2015-08-10,B
2015-10-08,B
2015-12-05,B
2015-12-05,B
2015-12-05,B
2016-01-08,B
2018-02-20,C
2018-05-20,C
2018-05-20,C
2018-05-20,B
2018-05-20,C
2018-05-20,B
2018-05-20,B
2018-05-20,B
2018-05-20,A
2018-05-20,B
2018-05-20,A
2018-05-20,B
2018-05-20,B
2018-05-20,B
2018-05-20,A
2018-05-20,B
2018-05-20,A
2018-05-20,A
2018-05-20,B
2018-05-20,B
2018-05-20,C
2018-05-20,C
2018-05-20,C
2018-05-20,B
2016-07-16,B
1996-06-24,C
2005-07-14,B
2008-03-03,A
2008-04-26,A
2007-03-30,B
2018-01-02,B
2018-01-02,B
2018-01-02,A
2018-01-02,B
2015-02-13,B
2015-02-13,B
2015-02-13,B
2018-04-16,B
2016-08-17,B
2016-08-17,B
2018-04-16,B
2018-01-02,B
2018-01-02,A
1996-06-24,B
1996-06-24,B
1996-06-24,C
2008-04-26,A
2008-04-26,A
2008-04-26,A
2010-12-03,C
2010-12-03,C
2010-12-03,C
2010-12-03,A
2018-01-27,A
2018-01-27,B
2018-04-16,B
2014-02-26,C
2014-02-26,C
2015-10-01,I
2015-10-28,C
2015-10-28,B
2015-10-28,B
2015-10-28,B
2015-11-13,A
2015-11-13,B
2015-11-13,B
2015-11-13,A
2015-11-13,B
2015-11-13,B
2015-11-18,B
2015-11-18,C
2015-11-18,C
2015-11-18,C
2015-11-18,B
2015-11-18,B
2017-05-09,C
2017-05-09,B
2017-05-09,B
2017-05-09,B
2017-05-09,C
2017-05-09,B
2017-05-16,C
2017-05-16,C
2017-05-16,C
2017-05-16,C
2017-05-16,C
2017-05-16,B
2017-05-16,A
2017-05-16,C
2017-05-16,C
2017-05-16,C
2017-06-29,A
2017-07-11,A
1998-07-09,C
2002-10-07,B
2004-10-20,A
2004-10-20,B
2006-03-21,C
2006-03-21,C
2006-03-21,C
2006-03-21,C
2010-02-22,C
2010-02-22,C
2010-02-22,C
2010-02-22,C
2010-02-22,C
2010-02-22,A
2010-05-08,B
2010-05-21,A
2010-05-21,A
2010-05-29,B
2010-05-29,C
2010-05-29,C
2010-05-29,C
2010-05-29,C
2010-05-29,C
2010-10-12,B
2010-10-12,B
2010-10-12,B
2010-10-12,A
2010-10-12,A
2010-10-12,B
2011-08-21,B
2011-08-21,B
2011-08-21,B
2011-08-29,B
2017-08-07,B
2017-08-07,A
2017-08-07,A
1992-02-21,B
2010-02-22,B
2010-02-22,B
2010-02-22,B
2010-02-22,B
2010-02-22,A
2010-02-22,B
2010-02-22,B
2010-02-22,A
2010-02-22,A
2010-02-22,A
2010-05-08,B
2010-05-08,B
2010-05-08,B
2010-05-08,B
2010-05-08,B
2010-05-08,B
2010-05-08,B
2010-05-08,B
2010-05-08,B
2010-05-08,B
2010-05-08,C
2010-05-08,B
2010-05-29,B
2010-05-29,B
2010-06-07,B
2010-06-07,B
2010-06-07,B
2011-08-21,B
2011-08-29,B
2011-08-29,B
2011-12-07,B
2012-01-03,B
2013-01-29,C
2013-01-29,C
2013-01-29,C
2013-01-29,C
2013-01-29,C
2013-06-12,B
2013-06-12,B
2013-06-12,B
2013-07-08,B
2013-07-08,A
2013-07-08,B
2013-07-08,B
2013-07-08,B
2013-08-10,B
2013-08-10,B
2013-08-10,B
2017-05-16,B
2017-06-29,C
2017-08-07,C
2017-08-07,C
2017-06-29,B
2017-05-16,B
2017-05-16,B
2017-06-29,B
2015-11-04,C
2013-08-10,C
2018-01-06,B
2017-08-07,C
2018-06-07,C
2018-06-07,C
2018-06-07,A
2018-06-07,B
2018-06-07,A
2018-06-07,A
2015-10-04,B
2015-10-04,B
2015-10-04,B
2016-01-29,C
2016-01-29,B
2016-01-29,B
2016-01-29,C
2016-07-15,B
2016-07-15,B
2016-07-15,A
2016-07-15,A
2016-07-15,A
2016-07-15,B
2016-07-15,C
2016-07-15,B
2007-08-29,B
2007-08-29,B
2005-12-29,B
2005-12-29,B
2007-08-29,B
2009-08-13,B
2009-08-13,B
2009-08-13,B
2009-08-13,B
2009-08-13,B
2015-10-04,C
2013-12-01,B
2014-03-01,B
2014-03-01,B
2014-04-14,B
2014-04-14,B
2014-04-14,B
2014-04-14,A
2014-04-14,B
2014-04-14,B
2014-04-14,B
2014-04-14,B
2014-04-21,C
2014-09-24,B
2014-09-24,B
2014-09-24,B
2014-09-24,A
2014-09-30,B
2014-09-30,B
2014-09-30,A
2014-09-30,A
2015-01-16,B
2015-03-07,B
2015-03-07,B
2015-03-07,B
2015-04-10,A
2015-04-23,A
2015-04-23,B
2015-08-17,B
2015-08-17,A
2015-08-17,A
2015-09-22,A
2015-09-22,A
2015-09-22,C
2015-09-22,C
2015-10-01,I
2016-03-24,B
2016-03-24,B
2016-03-24,B
2016-03-24,C
2016-03-24,C
2016-03-24,C
2016-03-24,C
2016-03-24,A
2016-03-24,C
2016-05-25,B
2016-05-28,B
2016-05-28,B
2016-08-18,B
2017-06-29,A
2010-02-18,B
2010-02-18,B
2010-02-18,B
2010-06-19,B
2010-06-19,A
2010-06-19,B
2010-06-19,B
2010-06-19,A
2010-06-19,B
2010-06-19,B
2010-06-19,B
2013-12-27,B
2014-03-01,C
2014-03-01,B
2014-03-01,B
2014-03-13,A
2014-04-09,C
1988-05-06,B
1997-06-23,B
2006-04-18,B
2007-11-26,B
2009-11-24,B
2009-11-24,B
2009-11-24,B
2009-11-24,B
2009-11-24,B
2009-11-24,B
2010-02-18,B
2010-02-18,B
2010-02-18,B
2010-02-18,B
2010-02-18,B
2010-02-18,B
2010-02-18,B
2010-02-18,B
2010-02-18,B
2010-02-18,B
2010-02-18,B
2010-02-18,B
2010-02-18,B
2010-06-19,B
2010-06-19,B
2010-06-19,B
2010-06-19,B
2010-06-19,B
2010-06-19,B
2010-06-19,B
2010-06-19,B
2010-06-19,B
2010-06-19,B
2010-06-19,B
2010-06-19,B
2010-06-19,B
2010-06-19,B
2010-06-19,B
2010-06-19,B
2010-06-19,B
2010-06-19,B
2010-06-19,B
2010-06-19,B
2010-06-19,B
2010-06-19,B
2010-06-19,B
2010-07-22,B
2010-07-22,B
2010-07-22,B
2010-07-22,B
2010-07-22,C
2010-07-22,B
2010-07-22,B
2010-11-04,B
2010-11-04,B
2010-12-13,B
2010-12-13,B
2010-12-13,B
2012-02-24,B
2012-02-24,B
2018-02-21,B
2017-10-14,B
2017-10-14,B
2017-06-29,B
2017-06-29,B
2017-06-29,B
2017-09-18,A
2017-09-18,B
2017-09-18,B
2017-12-05,B
2017-10-14,B
2017-10-14,B
2018-03-14,B
2018-02-21,C
2018-02-21,B
2018-02-21,B
2018-02-21,B
2017-11-17,C
2017-11-17,C
2018-02-21,C
2018-05-17,A
